train.py  --name  resnet10_32size  --dataroot  dataset  --classes  FastGan,StyleGAN_ADA  --batch_size  128  --delr_freq  30  --lr  0.0002  --niter  500
Model size: 19697.00000
cwd: /home/ashish/NPR-DeepfakeDetectionResnet18
(Val @ epoch 0) acc: 0.5; ap: 0.4866693775496892
(Val @ epoch 358) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 359) acc: 0.9866666666666667; ap: 0.9999999999999998
2024_03_27_16_30_43 changing lr at the end of epoch 360, iters 3249
*************************
Changing lr from 6.276211921800003e-05 to 5.6485907296200035e-05
*************************
(Val @ epoch 360) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 361) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 362) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 363) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 364) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 365) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 366) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 367) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 368) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 369) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 370) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 371) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 372) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 373) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 374) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 375) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 376) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 377) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 378) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 379) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 380) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 381) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 382) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 383) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 384) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 385) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 386) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 387) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 388) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 389) acc: 0.9933333333333333; ap: 0.9999999999999998
2024_03_27_16_31_43 changing lr at the end of epoch 390, iters 3519
*************************
Changing lr from 5.6485907296200035e-05 to 5.083731656658003e-05
*************************
(Val @ epoch 390) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 391) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 392) acc: 0.9733333333333334; ap: 0.9998245614035086
(Val @ epoch 393) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 394) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 395) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 396) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 397) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 398) acc: 0.9866666666666667; ap: 0.9999999999999998
2024_03_27_16_32_01 Train loss: 0.1638169288635254 at step: 3600 lr 5.083731656658003e-05
(Val @ epoch 399) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 400) acc: 0.98; ap: 0.9998245614035086
(Val @ epoch 401) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 402) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 403) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 404) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 405) acc: 0.9866666666666667; ap: 0.9996467836257308
(Val @ epoch 406) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 407) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 408) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 409) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 410) acc: 0.9733333333333334; ap: 0.9999999999999998
(Val @ epoch 411) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 412) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 413) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 414) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 415) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 416) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 417) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 418) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 419) acc: 0.9733333333333334; ap: 0.9999999999999998
2024_03_27_16_32_43 changing lr at the end of epoch 420, iters 3789
*************************
Changing lr from 5.083731656658003e-05 to 4.575358490992203e-05
*************************
(Val @ epoch 420) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 421) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 422) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 423) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 424) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 425) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 426) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 427) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 428) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 429) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 430) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 431) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 432) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 433) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 434) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 435) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 436) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 437) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 438) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 439) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 440) acc: 0.9666666666666667; ap: 0.9998245614035086
(Val @ epoch 441) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 442) acc: 0.9866666666666667; ap: 0.9998245614035086
(Val @ epoch 443) acc: 0.9866666666666667; ap: 0.9999999999999998
2024_03_27_16_33_30 Train loss: 0.07532766461372375 at step: 4000 lr 4.575358490992203e-05
(Val @ epoch 444) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 445) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 446) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 447) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 448) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 449) acc: 0.9866666666666667; ap: 0.9999999999999998
2024_03_27_16_33_42 changing lr at the end of epoch 450, iters 4059
*************************
Changing lr from 4.575358490992203e-05 to 4.117822641892983e-05
*************************
(Val @ epoch 450) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 451) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 452) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 453) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 454) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 455) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 456) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 457) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 458) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 459) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 460) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 461) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 462) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 463) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 464) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 465) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 466) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 467) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 468) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 469) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 470) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 471) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 472) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 473) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 474) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 475) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 476) acc: 0.98; ap: 0.9998245614035086
(Val @ epoch 477) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 478) acc: 0.9933333333333333; ap: 0.9998245614035086
(Val @ epoch 479) acc: 0.9866666666666667; ap: 0.9999999999999998
2024_03_27_16_34_42 changing lr at the end of epoch 480, iters 4329
*************************
Changing lr from 4.117822641892983e-05 to 3.7060403777036845e-05
*************************
(Val @ epoch 480) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 481) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 482) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 483) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 484) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 485) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 486) acc: 0.98; ap: 0.9999999999999998
(Val @ epoch 487) acc: 0.9933333333333333; ap: 0.9999999999999998
2024_03_27_16_34_58 Train loss: 0.03894755244255066 at step: 4400 lr 3.7060403777036845e-05
(Val @ epoch 488) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 489) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 490) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 491) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 492) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 493) acc: 1.0; ap: 0.9999999999999998
(Val @ epoch 494) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 495) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 496) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 497) acc: 0.9933333333333333; ap: 0.9999999999999998
(Val @ epoch 498) acc: 0.9866666666666667; ap: 0.9999999999999998
(Val @ epoch 499) acc: 0.98; ap: 0.9999999999999998
*************************
2024_03_27_16_35_21
(0 FastGan   ) acc: 98.6; ap: 99.9
(1 StyleGAN_ADA) acc: 98.0; ap: 100.0
(2 Mean      ) acc: 98.3; ap: 99.9
*************************
2024_03_27_16_35_22
Saving model ./checkpoints/resnet10_32size2024_03_27_16_18_43/model_epoch_last.pth
